ID,Salary
3000,264102.5226011942
3001,393688.0782943851
3002,204090.64355662718
3003,248664.6637104151
3004,321205.5389063595
3005,296297.9621906545
3006,443357.8443754486
3007,405387.26928558334
3008,150671.03462661483
3009,461807.8465713834
3010,312441.20947486727
3011,378620.8156628277
3012,250545.38574748786
3013,230977.87167702097
3014,117719.54027917428
3015,272100.80971945496
3016,431409.4299856272
3017,443768.9704722287
3018,238768.32048116717
3019,305264.53413035825
3020,240992.69694819738
3021,306993.4625928572
3022,289733.5771294968
3023,254644.905140199
3024,419778.6671720301
3025,311798.5162591205
3026,487807.6281228327
3027,162466.66113968907
3028,378200.4655235938
3029,246708.75752317312
3030,207202.10404089003
3031,332010.32367073995
3032,413088.5221708488
3033,385732.62116905395
3034,234800.97721178233
3035,227227.56004377443
3036,293621.0049648031
3037,323400.55720070895
3038,259292.7834466856
3039,257341.85193136142
3040,126108.06492463242
3041,230298.41234130936
3042,176761.50954414744
3043,281175.66952968645
3044,454186.3662572466
3045,376454.24850574764
3046,521937.98136911256
3047,368676.25336616044
3048,274616.0833257059
3049,374926.5226204326
3050,244713.54656537328
3051,237819.0650590891
3052,253147.6890023673
3053,535677.9983544936
3054,392448.42081405513
3055,424194.18269353674
3056,274238.8155767614
3057,236531.39849207754
3058,311965.97889530385
3059,337180.5068620981
3060,343601.72919569723
3061,188966.915903728
3062,386636.80604847625
3063,233999.29679652254
3064,209759.1129045199
3065,296403.6427452618
3066,262712.8557541896
3067,227060.422133301
3068,283780.7821741647
3069,219194.23680490762
3070,327824.294957065
3071,253807.70809356775
3072,333466.7121178503
3073,344716.44974034367
3074,387883.42677210673
3075,349249.69016460446
3076,348990.9588457579
3077,374101.32898572256
3078,395342.479887049
3079,236192.41311019243
3080,282030.67456431844
3081,358797.07592506474
3082,298388.39858602366
3083,130481.99907027303
3084,339699.0093228653
3085,337956.5064024478
3086,405794.79807031795
3087,483525.9960330033
3088,308192.0956270171
3089,297214.5780089934
3090,209330.57391785426
3091,269288.466576178
3092,444888.5703758162
3093,376031.12355090724
3094,230521.27653084177
3095,316661.875558593
3096,151852.86776548068
3097,319808.491205653
3098,300734.7796186104
3099,318140.00216372206
3100,342719.33534394804
3101,419737.28121262795
3102,218704.94389562175
3103,360478.6802362167
3104,358997.49555704393
3105,182733.49181260288
3106,293813.9911261564
3107,171278.98634501846
3108,286544.88747767743
3109,240304.80497980677
3110,554754.2702764326
3111,353701.6675708582
3112,379978.9120577955
3113,180509.00537381813
3114,408238.2214818367
3115,337271.97549901396
3116,243932.21304938843
3117,379515.9065096774
3118,257855.49591066217
3119,404197.9075944556
3120,462433.4663017569
3121,360377.9922298868
3122,301737.41251345084
3123,394156.7932992902
3124,217270.48838044796
3125,199676.39102395583
3126,201956.27914548558
3127,218869.41749566566
3128,314226.8664622713
3129,310285.175033618
3130,243064.53300112204
3131,341679.5940751766
3132,292212.715741043
3133,182057.16560412862
3134,271470.3770760411
3135,259807.64404866088
3136,385835.92430864344
3137,270071.3738983383
3138,415491.5076234386
3139,295316.5092515758
3140,312763.99516315566
3141,611640.174755919
3142,285027.02732052177
3143,368621.4307715699
3144,337364.3968812549
3145,196975.34626884764
3146,331527.84659769956
3147,72527.28309987337
3148,299299.441473342
3149,394879.03843184805
3150,312669.38453780673
3151,194929.85950646966
3152,118196.28444991862
3153,265026.0496861854
3154,243850.57050235412
3155,364341.4233914786
3156,188264.38167079494
3157,360114.7952098625
3158,420172.15978551225
3159,397496.1210270927
3160,284814.0003515543
3161,409995.56585812924
3162,645171.0638997026
3163,326733.8631410952
3164,665431.1628708343
3165,430075.54736735474
3166,189069.821419392
3167,240445.43613753334
3168,287914.7264981094
3169,302237.36650694464
3170,295679.4049023627
3171,262849.50310508825
3172,259640.0028086569
3173,224837.23473964835
3174,274807.3883023647
3175,264655.1822977961
3176,159905.94045361053
3177,407002.59824299335
3178,312231.8908935952
3179,465261.78630120395
3180,431689.8959796338
3181,361840.6240609651
3182,391746.8734554581
3183,297673.6888587242
3184,292808.72218805144
3185,215513.03672436782
3186,164319.99161338294
3187,206065.14665779658
3188,263047.07080043585
3189,453064.941744936
3190,133658.1318624013
3191,304912.0758933715
3192,361342.9871700861
3193,440128.637400179
3194,186991.13686980467
3195,275161.57477931504
3196,507597.3147686225
3197,262771.0562621819
3198,239494.06202072342
3199,383263.3172665904
3200,270975.00424062327
3201,318888.4677995382
3202,249227.28190086735
3203,308509.56597921345
3204,139058.21695369686
3205,358142.77083311946
3206,231068.7340834688
3207,319104.71760190296
3208,231196.60639294807
3209,254142.1914607536
3210,331984.12984173995
3211,447514.4035060323
3212,235811.76592769203
3213,189850.87950037702
3214,354353.2561229831
3215,398264.7728199973
