ID,Salary
3000,249137.0
3001,377750.6
3002,234966.83
3003,288747.03
3004,307543.97
3005,297827.1
3006,441804.28
3007,383041.97
3008,182823.39
3009,436462.25
3010,282393.38
3011,348567.03
3012,238936.66
3013,223937.28
3014,148872.77
3015,301439.34
3016,434996.38
3017,442367.8
3018,262405.1
3019,311625.56
3020,226770.67
3021,338717.1
3022,272141.56
3023,248689.92
3024,399304.97
3025,352733.97
3026,376291.25
3027,166137.33
3028,337695.03
3029,249010.64
3030,273464.47
3031,339070.56
3032,395637.8
3033,389775.9
3034,292334.78
3035,253117.69
3036,269088.66
3037,315103.2
3038,267897.4
3039,231716.08
3040,155820.17
3041,205253.05
3042,182848.98
3043,265941.47
3044,400833.1
3045,390791.06
3046,593981.7
3047,383481.72
3048,231226.89
3049,358668.16
3050,250491.14
3051,257887.12
3052,279164.8
3053,528015.0
3054,302173.97
3055,397218.03
3056,266587.3
3057,236796.77
3058,307530.75
3059,326934.0
3060,284719.94
3061,225152.67
3062,417804.66
3063,210503.89
3064,173661.72
3065,286586.28
3066,253192.45
3067,230188.94
3068,252812.9
3069,238788.78
3070,290291.44
3071,246935.0
3072,315673.12
3073,285891.9
3074,422009.12
3075,323372.34
3076,355934.84
3077,367152.9
3078,373638.12
3079,244324.3
3080,271864.78
3081,373833.97
3082,349500.25
3083,118770.07
3084,336677.72
3085,357337.56
3086,368418.84
3087,508323.4
3088,285389.16
3089,325188.66
3090,191140.88
3091,263605.25
3092,481268.5
3093,356414.0
3094,239886.05
3095,303162.28
3096,240468.47
3097,309365.4
3098,276781.06
3099,260316.77
3100,347018.06
3101,419440.25
3102,226431.08
3103,342476.44
3104,328778.53
3105,167248.97
3106,251376.97
3107,175839.33
3108,287624.38
3109,246061.92
3110,550666.7
3111,277934.88
3112,411540.78
3113,231087.1
3114,395338.9
3115,323064.6
3116,207136.0
3117,403768.94
3118,244807.23
3119,385658.38
3120,461947.47
3121,362772.12
3122,297914.38
3123,413979.12
3124,215192.5
3125,206295.16
3126,209753.47
3127,232270.94
3128,317044.8
3129,321391.4
3130,246532.19
3131,336503.97
3132,308550.2
3133,206852.31
3134,302703.53
3135,260918.03
3136,370924.84
3137,233008.75
3138,442652.0
3139,332643.28
3140,307528.47
3141,584638.0
3142,277354.0
3143,358575.44
3144,307077.16
3145,211205.66
3146,323456.78
3147,96413.82
3148,300506.12
3149,354722.97
3150,280586.5
3151,187176.36
3152,5137.881
3153,268673.44
3154,193952.28
3155,380167.0
3156,262076.08
3157,320009.56
3158,423663.47
3159,379448.38
3160,243091.62
3161,459667.47
3162,715250.6
3163,279462.4
3164,675990.94
3165,434072.6
3166,226637.95
3167,217389.66
3168,276163.78
3169,267192.94
3170,271563.34
3171,259171.94
3172,261914.08
3173,248723.48
3174,274996.22
3175,278570.1
3176,180719.89
3177,366077.66
3178,320499.16
3179,403354.12
3180,494884.97
3181,353561.62
3182,346639.88
3183,307328.97
3184,335326.8
3185,207857.83
3186,193013.78
3187,278758.47
3188,243870.84
3189,396304.06
3190,163920.05
3191,310622.66
3192,363768.12
3193,443159.94
