ID,Salary
3000,253354.46437668984
3001,366287.0525353958
3002,217167.91771390557
3003,277178.9043662797
3004,311339.74783172423
3005,285898.29420896835
3006,433721.2097601583
3007,399331.5909258871
3008,170718.34810112749
3009,475374.6108816812
3010,312488.5758577394
3011,414721.74157392775
3012,285375.6772060498
3013,224179.36233674042
3014,103793.04430921441
3015,237022.96319613428
3016,424317.1410955572
3017,449951.3821759546
3018,247567.3270043631
3019,304906.50793672836
3020,280170.4724369403
3021,355830.5371962565
3022,286135.41364876734
3023,231797.82587110487
3024,458791.12172406184
3025,345635.99330474983
3026,498057.8831215197
3027,137222.84143081144
3028,386699.2250355297
3029,237232.40297314757
3030,221366.05301844873
3031,315207.6358969658
3032,437183.87630788435
3033,384558.4791299341
3034,261105.3649792148
3035,234734.2445290933
3036,306585.73944808834
3037,319689.5644571689
3038,271454.9358181643
3039,282193.7434570779
3040,193107.27684324383
3041,210447.83602389
3042,168707.6763834404
3043,319184.5468029305
3044,426607.0030255272
3045,406659.8222659427
3046,478723.08545329364
3047,368999.4227315083
3048,211016.22631555665
3049,458375.85320976155
3050,240523.99744917336
3051,243563.39211418282
3052,281696.08562341594
3053,612855.1317776697
3054,318957.18141464074
3055,504265.01542067033
3056,244483.43208865396
3057,226570.80851295573
3058,317513.3070674157
3059,322249.4529582525
3060,332055.89465320774
3061,234527.3124905333
3062,426989.9121060735
3063,221082.3760063814
3064,208108.42322026333
3065,254450.06914607095
3066,236108.38415295424
3067,261172.14680658336
3068,310150.12046810664
3069,198645.85052361034
3070,283787.2147364369
3071,268908.71394448145
3072,274927.4311990636
3073,352651.5008763942
3074,375094.7763939119
3075,313616.56414924853
3076,360728.0211896324
3077,397635.25639682554
3078,433040.2330419645
3079,246741.6884001949
3080,304438.39314168994
3081,440449.9089915271
3082,318953.94163634116
3083,132534.00125360917
3084,404313.91145627125
3085,372368.4951828519
3086,380889.23228931095
3087,600247.050338416
3088,308301.0209702268
3089,299649.4124353943
3090,192666.47644272703
3091,271698.5177917817
3092,457451.20761572814
3093,556909.5830132776
3094,262825.91977518855
3095,270722.5193109087
3096,183486.94676606546
3097,345185.8972616152
3098,253478.6129002139
3099,273874.1239811868
3100,325905.8223187676
3101,402142.42020865047
3102,193559.44487424058
3103,400425.3140918501
3104,318582.04787716625
3105,186605.13920600223
3106,321934.94730011036
3107,197639.59120277644
3108,355263.82843037945
3109,157853.46923074877
3110,566587.6163747648
3111,419102.781948858
3112,396403.84694330697
3113,226252.61777750228
3114,382427.6705030559
3115,326983.64429684053
3116,329321.36711272004
3117,355997.2501928746
3118,244650.5368610199
3119,457796.75066433917
3120,467980.62150727323
3121,378336.39538093173
3122,330188.4887490755
3123,409006.2670920023
3124,209062.0166086882
3125,236703.5518702676
3126,210693.92889010417
3127,215730.43680676355
3128,329586.7095213532
3129,365413.68825805624
3130,240444.50602370445
3131,328108.1731709726
3132,268414.44590879
3133,181879.2643951566
3134,274846.96464354673
3135,287899.9696690057
3136,461928.3908217797
3137,201797.57821366185
3138,450879.42403989
3139,279306.4878809326
3140,329313.20980529225
3141,663215.5125672116
3142,260503.10753397524
3143,383887.8389755844
3144,357620.7578916948
3145,186032.8751498441
3146,340501.24156524026
3147,112505.19183626426
3148,375267.519586436
3149,411412.7431979933
3150,272920.4852342294
3151,212831.55908101244
3152,150552.3333109803
3153,196704.45691353653
3154,251059.55790236907
3155,353267.59593091835
3156,194149.8215403977
3157,359639.18922816555
3158,381250.85138204537
3159,371361.2905181791
3160,314761.01545734325
3161,378820.39678563364
3162,681375.7977024214
3163,350301.85177863075
3164,677144.3117242161
3165,410895.6531202802
3166,192291.00853936037
3167,216333.83038458822
3168,278809.59467139357
3169,363312.2961069206
3170,267619.5682893481
3171,263264.8283068488
3172,218982.81992620212
3173,220956.0290864011
3174,259065.77519762996
3175,268115.35531576764
3176,167661.25050220394
3177,403416.1235670296
3178,310793.04748242896
3179,456211.3506134596
3180,429518.89302236884
3181,347447.78108865436
3182,470830.25486928836
3183,284322.2673890795
3184,302714.56689548807
3185,218163.0368097851
3186,188977.51240841116
3187,175472.07186529276
3188,239311.46016533603
3189,441557.877499926
3190,141504.3792344881
3191,304135.98329578695
3192,331728.7742935387
3193,417046.87533571833
3194,186058.45902190168
3195,328492.5395783436
3196,523480.5148904475
3197,289222.4657987264
3198,233421.57855154877
3199,348093.07637087733
3200,269407.7434520561
3201,307810.1109354331
3202,235641.39169764574
3203,316981.98544757016
3204,141413.33215014072
3205,342170.4474859825
3206,225653.01748183128
3207,333995.61805648723
3208,229954.45190139936
3209,294170.0463961611
3210,310688.61208964256
3211,424217.3943268038
3212,205322.46191588166
3213,199740.35722508118
3214,358237.4671450036
3215,440392.09157133487
3216,214824.87944572183
3217,192875.69694803894
3218,287609.2265841917
3219,270609.50764547836
3220,430034.274995177
3221,256555.07991266737
3222,214024.17327491465
3223,228072.4620514269
3224,312751.85925676086
3225,245160.34338455618
3226,391897.6214397613
3227,317786.53136741254
3228,232592.7268933389
3229,338030.5444699648
3230,274259.48145202984
3231,196485.2168319408
3232,266046.46798121615
3233,290184.40044210636
3234,225721.85424934528
3235,192729.81535668878
3236,343752.44621494046
3237,276738.71928488824
3238,225834.12355870882
3239,334673.0253500802
3240,347611.75369220984
3241,323559.7560363584
3242,503004.60095869866
3243,364316.32344032667
3244,209853.7080110446
3245,165068.40775998097
3246,334519.37784257054
3247,246729.13737031046
3248,401462.0556328219
3249,225713.01573689686
3250,462108.0311176422
3251,451306.3471427651
3252,324787.06876593834
3253,258899.35996716612
3254,467048.31221499766
3255,276946.2518880355
3256,343565.2076172666
3257,259123.26697309915
3258,250870.73954983044
3259,587248.2054701255
3260,262951.65659527504
3261,533020.2708272734
3262,239723.06631537175
3263,367287.1673822675
3264,277116.393459739
3265,284144.5191813796
3266,315342.37012412393
3267,397596.6787408112
3268,253899.1846489422
3269,286221.94846906007
3270,464487.55088752066
3271,325251.4062217637
3272,172918.63999390046
3273,526710.0535489781
3274,262161.5769638528
3275,310571.65274931584
3276,196018.12845879278
3277,275910.5317749036
3278,273884.262408303
3279,150082.71593769826
3280,198227.44659689005
3281,573162.2830706036
3282,368744.27212074137
3283,256964.640722464
3284,268018.69053368596
3285,243581.29516254825
3286,137569.533340503
3287,190005.04631768854
3288,176639.30114513027
3289,245991.80961511
3290,452255.21527405106
3291,310761.7796382957
3292,462858.14184055844
3293,250361.43233439198
3294,296868.63926788844
3295,229012.94632992064
3296,235945.2689513037
3297,179961.19840619265
3298,360484.38954305777
3299,324940.35979493713
3300,382400.0385824216
3301,291044.94752633077
3302,273372.0609886673
3303,222432.7166493221
3304,526468.2492392688
3305,341179.7645898477
3306,550957.7764838755
3307,245348.01617227955
3308,182934.1677310878
3309,339990.1528329858
3310,296027.12597134605
3311,183546.92573186822
3312,282827.2057883835
3313,327663.5442694097
3314,276136.762011656
3315,206688.2148352845
3316,288965.76028996066
3317,263125.47300356004
3318,142180.20524655003
3319,430497.38674594084
3320,271707.3004584826
3321,182286.1295900049
3322,438558.68366276426
3323,304950.3616484097
3324,270989.42106762
3325,112790.0515774724
3326,230439.59814361978
3327,293519.0810184818
3328,431851.6217133679
3329,269966.2835882008
3330,220877.90700714994
3331,265159.2864289296
3332,344627.0573787322
3333,560622.6514071588
3334,284467.9060406582
3335,308682.9215595673
3336,308468.63590396405
3337,436273.5106499029
3338,323223.34764245094
3339,296767.5639336844
3340,302512.98538624356
3341,332642.5836165747
3342,293887.1277778693
3343,263480.3821075325
3344,446854.9953722404
3345,138524.99308997148
3346,242943.7677635431
3347,170540.98982557064
3348,387697.8428184879
3349,286311.1127774997
3350,419166.4562918848
3351,315054.1841245616
3352,374928.4799167814
3353,313210.06201812334
3354,232475.37770636388
3355,234908.0463385192
3356,287627.225453121
3357,244893.01515368445
3358,408901.2071231901
3359,254785.62191651613
3360,548529.7615977437
3361,391878.7800890267
3362,349493.859386159
3363,463390.16694870155
3364,188453.17556377282
3365,474634.39450785733
3366,436088.8689291503
3367,374649.9734240353
3368,248244.26937379688
3369,253623.18793492738
3370,238328.70108210258
3371,361570.559105756
3372,388443.2891183089
3373,234512.3971633618
3374,180581.20071919498
3375,316001.78002019884
3376,253138.5027950403
3377,244167.2209287081
3378,213816.61284620131
3379,513295.3099012975
3380,247369.28642928955
3381,412813.9368633158
3382,279689.34405442595
3383,223887.39393308706
3384,339029.1177591349
3385,148079.09891011094
3386,384381.6526132123
3387,242516.0949441195
3388,324519.0273384016
3389,366536.8662071178
3390,245690.14743315312
3391,356717.52765504434
3392,218994.84163150776
3393,268193.65739132115
3394,311361.1578021778
3395,212561.64406976785
3396,217898.4244515835
3397,429800.38236520364
3398,319500.71597467526
3399,393717.23404611
3400,435520.47563861625
3401,419140.99174107343
3402,401417.9821721262
3403,409202.899098717
3404,458948.4005963653
3405,221439.75755299375
3406,215543.6539038318
3407,326308.0936513667
3408,232600.55025799034
3409,329814.4520678741
3410,247387.08898569323
3411,553991.8310415373
3412,293787.73180887214
3413,281271.6686724563
3414,343649.97095809784
3415,292691.67489877273
3416,301366.9609874468
3417,407174.1858417929
3418,152970.25530315877
3419,265747.31138606695
3420,267531.6430873354
3421,327119.69289265235
3422,364137.2638408962
3423,435553.70905153494
3424,246454.2410852598
3425,298218.55283813574
3426,265262.1227427546
3427,241280.81302492553
3428,346082.13643951097
3429,227971.227648308
3430,274101.05481772154
3431,402849.30983229185
3432,282243.9242599473
3433,237622.08603642412
3434,279592.7430901915
3435,216513.8789466887
3436,216906.78499402088
3437,180618.83772236254
3438,368885.2906448486
3439,400854.4046031545
3440,364631.2966690613
3441,282715.19738159014
3442,375567.36152517464
3443,394086.8280070915
3444,272890.95337535127
3445,301746.8043188404
3446,294241.4472046631
3447,383693.2840646938
3448,502228.5142668408
3449,248948.0288225075
3450,284382.786973241
3451,122880.77214995047
3452,273193.2518240689
3453,232695.3290359951
3454,315166.8868262783
3455,190051.15055654538
3456,327950.7688635876
3457,363777.4727680059
3458,245016.1002376922
3459,140615.03986077054
3460,385749.332551033
3461,167671.20021652384
3462,277898.770276367
3463,189913.67181300308
3464,178908.03725006574
3465,225018.20062887436
3466,250480.93205186946
3467,276200.434407656
3468,274868.8600803609
3469,290993.62690424715
3470,204064.26073755152
3471,177976.28692177063
3472,328966.34656713763
