ID,Salary
3000,291142.49809828954
3001,357403.93576111156
3002,206411.24213260168
3003,264331.5569098315
3004,295020.2450738326
3005,262732.0156080247
3006,490502.178498541
3007,399524.1498883739
3008,155658.91414713013
3009,435639.378041105
3010,333424.5271458499
3011,420989.73104374204
3012,258892.2828308414
3013,223901.58727092913
3014,116143.2125708587
3015,299548.44510153675
3016,443479.98479157075
3017,430665.54094968544
3018,238601.19428327007
3019,290157.4571991582
3020,298080.87938774
3021,332364.72517187346
3022,293778.6349152937
3023,223121.2583509794
3024,435393.3565546307
3025,304225.63508845854
3026,499744.3525282355
3027,137421.8268711319
3028,389150.18923403916
3029,239769.9465332184
3030,199729.93098045822
3031,342919.43439407996
3032,389805.56191751646
3033,394204.66572496004
3034,214037.207015554
3035,217905.66777799206
3036,296625.78830500314
3037,319543.58116714266
3038,287497.3782732576
3039,315515.0724979501
3040,163289.05078804848
3041,209127.51089370178
3042,173879.97643361334
3043,304979.0656977753
3044,444412.15678669704
3045,367351.72906805784
3046,495834.7936308951
3047,397327.7862596467
3048,212546.37618352642
3049,398155.68974056625
3050,229067.15301159612
3051,247965.55778303073
3052,243279.53678967032
3053,585044.4148959718
3054,315983.20326995896
3055,528323.84152341
3056,303876.07293297205
3057,218676.65779732162
3058,307373.7389235855
3059,306637.3796515891
3060,314877.9851931298
3061,250965.47623877224
3062,419060.5997406104
3063,237601.9568358637
3064,190246.841384232
3065,258806.801981777
3066,232580.99791460735
3067,259724.27603299692
3068,319716.80010034103
3069,204446.98487303278
3070,306404.7862048281
3071,258174.14736994114
3072,277726.1298001001
3073,323803.5437991709
3074,281042.96216103307
3075,337809.82379898505
3076,351873.88667027774
3077,386602.05285057373
3078,419694.21747706167
3079,247711.51830024974
3080,298643.5694632504
3081,545645.6339249066
3082,360141.3799861239
3083,121956.4467859746
3084,389735.58496169583
3085,368150.0683274092
3086,389543.3366901144
3087,568185.0176136938
3088,323591.9721853851
3089,305860.77222852356
3090,244832.7819753158
3091,273422.47691742243
3092,475488.0515161058
3093,530834.2279368441
3094,273151.32314184186
3095,295341.98796741886
3096,188258.23697792698
3097,325035.0844653943
3098,248279.1882495173
3099,265427.15030532965
3100,304089.62341356184
3101,451495.57843791594
3102,192356.3435283695
3103,427323.09269268037
3104,356433.6441829807
3105,151887.71151366853
3106,289537.5237716561
3107,169388.70771920372
3108,300690.3326862512
3109,197065.3051351993
3110,563643.4126668656
3111,396235.21631998837
3112,380609.4459521034
3113,221964.328658971
3114,358280.65950179653
3115,311390.2243995285
3116,318731.24285411794
3117,377008.39676769084
3118,237632.54019734584
3119,439179.5704019046
3120,505313.19399380457
3121,355709.87839824427
3122,323966.6461813919
3123,418065.29668044765
3124,225875.18303717472
3125,244527.32248674837
3126,208284.19985158273
3127,221473.91391206667
3128,339634.70828220283
3129,336470.6123055119
3130,210159.1149366293
3131,327498.03256188694
3132,262640.897741405
3133,178716.1275885186
3134,293389.93265645753
3135,259391.28237039468
3136,372489.63491623395
3137,205333.03688873452
3138,403008.7061009117
3139,305907.61044457334
3140,346012.69391277974
3141,718032.7773526171
3142,265560.1336842573
3143,358710.20421665657
3144,370900.167622284
3145,179273.66606891816
3146,344953.62056835013
3147,82989.78062286411
3148,336377.054802229
3149,406934.62464594154
3150,277008.4203762664
3151,184914.32003790716
3152,129625.17482697137
3153,221696.14354384772
3154,260586.87578474166
3155,383820.61951165687
3156,196660.59573509113
3157,400192.58233224455
3158,376633.2067553778
3159,327872.79632139753
3160,282501.250914295
3161,403383.66281583376
3162,669395.3848464311
3163,332736.9109266687
3164,640312.5236103042
3165,431569.1869238716
3166,194437.41417685858
3167,217044.91449866423
3168,272735.8235845247
3169,326955.4056461031
3170,256019.52212771587
3171,247523.89447368679
3172,224130.75711791776
3173,220800.02595404928
3174,270419.618109733
3175,247524.19739238292
3176,178081.2020709275
3177,370506.3057165041
3178,321307.3179559064
3179,421291.4794200155
3180,466234.8663207457
3181,345437.80314071686
3182,450859.71349970397
3183,282385.43351240456
3184,281033.3289027387
3185,230396.46919548308
3186,161641.29565961144
3187,232617.252812894
3188,318043.44916833
3189,410994.5747663289
3190,99084.19385594333
3191,307118.63744079205
3192,369390.8276166311
3193,408352.06793373177
3194,220498.79135571522
3195,300883.5559105502
3196,574632.8422456315
3197,257941.42415019157
3198,265479.08670770086
3199,339885.9427110784
3200,286464.3380485413
3201,320861.0275246324
3202,221945.93194938728
3203,271243.0144977543
3204,199601.6993705386
3205,331522.39237097866
3206,228375.08647688755
3207,381736.30838639726
3208,216577.63653356227
3209,295174.7039667269
3210,326150.42016103514
3211,441839.1817121749
3212,215469.5551475305
3213,193859.34319659433
3214,357177.86160335725
3215,459445.25982924947
3216,281499.1317191809
3217,213950.30142403505
3218,273037.3034957255
3219,307106.9050417368
3220,364279.3902408162
3221,286418.7219485378
3222,238564.94901926737
3223,216542.79262927966
3224,325716.9914114702
3225,239502.5605605088
3226,382642.6774522746
3227,358621.454738075
3228,212403.4420904707
3229,370682.30536138173
3230,288152.27213552996
3231,218755.06314477397
3232,276280.2384783198
3233,267383.223942582
3234,242182.6514269301
3235,223248.63709616035
3236,375275.3577604279
3237,244894.28573515534
3238,236742.0027422706
3239,323465.1193924766
3240,328930.7667329297
3241,345550.0806887346
3242,474800.80245956016
3243,327844.7449708409
3244,223151.3835040585
3245,160079.16897670066
3246,313862.3108879151
3247,256568.17058728592
3248,391445.1793388278
3249,227310.93181914263
3250,467291.495028478
3251,489400.10934844066
3252,327785.7868109017
3253,292928.67338666314
3254,407979.85765148053
3255,289390.208431537
3256,334844.87443575065
3257,268933.5049634099
3258,252865.28581428286
3259,583535.6471652323
3260,244272.6321850386
3261,604508.4021098819
3262,247209.75211908633
3263,346732.9144461145
3264,284250.691224833
3265,245011.3150714887
3266,298513.8998253718
3267,371152.17923445115
3268,239515.94569972286
3269,311393.4520035288
3270,460058.6290372614
3271,309513.5775408324
3272,217027.16680065554
3273,456371.24201097805
3274,275776.5691087805
3275,302884.40443299717
3276,207604.0609755613
3277,265994.7604130006
3278,276060.92527754576
3279,144948.72897336105
3280,198686.8907942747
3281,556404.6269326506
3282,356151.82849008474
3283,224636.22743261856
3284,262789.06987309136
3285,222686.5552643678
3286,150664.14110008444
3287,185230.58931888096
3288,179360.71886856557
3289,268463.65769262513
3290,436994.0780234059
3291,304846.9882235001
3292,504751.7631874944
3293,212648.9841085202
3294,252964.1809076371
3295,217731.2964584486
3296,209323.80763070052
3297,147426.2555509083
3298,385526.3986931231
3299,338603.8331214708
3300,394312.29344966746
3301,225123.1045380042
3302,233617.55924052632
3303,245847.03436031655
3304,498444.0748326395
3305,343821.3226029114
3306,511420.99678550847
3307,235146.5058292541
3308,177807.58963809916
3309,335077.3648131155
3310,279720.78640997165
3311,168711.62598924214
3312,287482.5015020855
3313,296440.4606350167
3314,244938.3962098963
3315,214872.55880926593
3316,299752.0489405434
3317,251320.44507820497
3318,154661.09460966446
3319,396393.88328119984
3320,270255.7124417904
3321,190043.53757540372
3322,448067.66627642047
3323,298091.3337612188
3324,266752.723819154
3325,90512.14772014317
3326,224404.82936978235
3327,282114.46151531494
3328,462738.50842754863
3329,225755.94480721408
3330,232055.04284061765
3331,292214.1555219195
3332,374041.20939707296
3333,566464.5267710373
3334,258470.57169893032
3335,282881.6928113444
3336,347795.93303324125
3337,394026.8790454851
3338,313738.3421152069
3339,300307.08005486854
3340,263913.04660878435
3341,350192.90268682287
3342,270318.04126579716
3343,238447.1770675981
3344,517155.9190645699
3345,167486.82171532052
3346,255067.78570170215
3347,162725.16560409902
3348,382867.45062608586
3349,289586.7870966575
3350,402426.76099333656
3351,296484.22600966087
3352,398984.5828194784
3353,310372.6847590761
3354,228284.451280279
3355,239686.92338214
3356,225519.71676684672
3357,260467.70457433866
3358,474956.06248972117
3359,243619.27331397342
3360,527485.9948480539
3361,388409.72004764405
3362,334786.48643344844
3363,447073.4331931535
3364,190003.9617220984
3365,461548.38355313113
3366,403076.9928887657
3367,333713.8089451204
3368,276304.42655002855
3369,288438.64315862226
3370,212969.28367392207
3371,286214.88827044604
3372,404846.6845804716
3373,219286.82205662964
3374,167027.02527257716
3375,332438.20880963677
3376,255366.87658429448
3377,231788.4280421527
3378,206452.18816745462
3379,633276.6318980333
3380,241404.55741522767
3381,419021.7228743025
3382,248116.1968370623
3383,227916.41331587298
3384,304218.11828767246
3385,165550.5903383868
3386,357990.9552797922
3387,251444.8536176646
3388,383623.68373355805
3389,318005.8110103708
3390,254483.03205774707
3391,397542.6324614418
3392,233308.6845434459
3393,252956.96799669947
3394,314232.7309147082
3395,236689.9385618166
3396,217869.4772970116
3397,486202.2409193579
3398,329437.3298049257
3399,416519.15623284323
3400,357908.26023585896
3401,417863.55428273126
3402,413517.6414426209
3403,410421.0357940329
3404,491435.6272856347
3405,217823.13398461687
3406,252624.24475139685
3407,342028.43312984856
3408,223419.99917254236
3409,358780.3450498435
3410,230796.28581217205
3411,582778.7074943952
3412,253895.14307499686
3413,284536.260501084
3414,364692.76058226684
3415,283020.1768741445
3416,252734.6766597886
3417,414787.6028548152
3418,220773.1960496924
3419,318267.1250558965
3420,256536.8329122569
3421,322805.24753166083
3422,366751.30862952396
3423,414271.82545845216
3424,225649.73908865996
3425,291956.0193101941
3426,240347.69442363988
3427,265568.0898458795
3428,370460.54320902424
3429,235348.54698594654
3430,286661.638170127
3431,400506.79065021913
3432,303219.4491594023
3433,231811.04279901244
3434,269167.59691493574
3435,202720.4246334785
3436,204248.98089585264
3437,194283.59704781484
3438,370033.22437302495
3439,352004.5794104964
3440,393119.8038832896
3441,289973.7979831532
3442,434075.3418291778
3443,354165.1680209361
3444,262338.98635181814
3445,312753.5366701005
3446,283609.4521172728
3447,399238.16804399877
3448,441191.55566610856
3449,253438.51344623417
3450,332598.4048934246
3451,117613.90508496837
3452,267050.4689167959
3453,259536.50957341504
3454,283719.8640206281
3455,259119.25789027105
3456,367010.9596456197
3457,339704.1812022063
3458,201167.04570940125
3459,159623.4071055583
3460,372444.0942912586
3461,179888.75123863676
3462,267891.90687306854
3463,187328.06574840072
3464,168763.69230595083
3465,204020.957867912
3466,243348.69836537517
3467,285161.08843147993
3468,281384.0578211946
3469,279365.2322868486
3470,233145.62125001207
3471,190634.4920110588
3472,342560.05755134986
3473,179573.4604730633
3474,242558.19386283247
3475,542584.1660334006
3476,378475.45575580944
3477,324369.8259280563
3478,478615.5773658517
3479,344399.65645829955
3480,256072.6069222116
3481,318054.47838070174
3482,253224.96909029467
3483,302301.5261355595
3484,193917.3756823705
3485,246246.3323989646
3486,417888.1870213771
3487,256550.32634742698
3488,284354.49381787557
3489,286365.1379933536
3490,498235.81352830556
3491,239646.0145120495
3492,306077.8005441876
3493,345830.6147335519
3494,266186.6085170294
3495,411349.1236366906
3496,217589.7892330781
3497,282969.1402032184
3498,301588.0768987848
3499,315724.80817176413
3500,500964.3909045647
3501,285726.2156231578
3502,352799.9803979105
3503,283061.7612534512
3504,390794.1480890988
3505,416873.789980955
3506,341564.5909294162
3507,332118.2882204122
3508,329067.187996159
3509,236355.63827644786
3510,246254.5048472096
3511,214615.0063801659
3512,357903.7167563892
3513,285763.9233071298
3514,322375.50666855596
3515,311816.3211932924
3516,275643.2060872535
3517,541348.8371195501
3518,283704.0926860494
3519,172347.65047049843
3520,521379.4008016837
3521,383922.3481725129
3522,216155.56570965238
3523,348670.2434001515
3524,348841.44614101
3525,290971.40900377196
3526,162636.75841724497
3527,294688.1677838766
3528,313685.1851321703
3529,267113.8390045016
3530,291817.1827657979
3531,246742.0564019341
3532,309400.82378597074
3533,370283.8879797098
3534,261379.77267278818
3535,361854.1139013088
3536,482112.7198631619
3537,455396.0381190189
3538,237048.77048731875
3539,326076.4972821796
3540,429171.00899463205
3541,256983.52909127984
3542,356546.5892613559
3543,193133.30523972303
3544,333896.9247211462
3545,292135.33842753276
3546,444400.93864807003
3547,269837.67023215553
3548,630796.1955970904
3549,227787.05995909436
3550,287564.5229044301
3551,348823.11905402003
3552,204183.13464028787
3553,381425.51268431515
3554,300488.7720180427
3555,261347.6164406956
3556,219873.47908705033
3557,436410.15852883726
3558,208681.9846275143
3559,248207.09425306183
3560,383223.5254053294
3561,281497.43671864853
3562,378752.6900463828
3563,228933.92544157882
3564,294477.248865559
3565,302636.44577056996
3566,320063.11606846243
3567,295615.56631581025
3568,312785.2409452688
3569,398267.3225956647
3570,235702.2777157673
3571,300133.6011254904
3572,284191.929183679
3573,230149.82141826017
3574,285857.92272305454
3575,277895.49905459373
