ID,Salary
3000,256605.80945542708
3001,371726.38242024236
3002,215579.1934666438
3003,242727.21880354648
3004,308579.2790171911
3005,298586.70182031847
3006,449248.9000578838
3007,390172.6667098921
3008,172813.8031555782
3009,431757.02900170785
3010,326757.0430015867
3011,381898.057521792
3012,258556.49324987252
3013,235733.0015949867
3014,117550.1341678011
3015,283358.92283618817
3016,441002.50598648627
3017,452619.6106364733
3018,244950.72594661353
3019,305681.70688606135
3020,239109.44643079874
3021,347527.35219477565
3022,295563.91057334247
3023,264750.5543508179
3024,429274.74498863006
3025,316735.08085485833
3026,463425.5897605667
3027,166148.092984335
3028,341737.0820100722
3029,268059.01445201575
3030,196182.57703739122
3031,334183.3234726007
3032,424466.13217906485
3033,392757.3341322788
3034,230875.21469517588
3035,249600.34492493136
3036,293943.96151014377
3037,325178.60847776826
3038,262406.5162829357
3039,282090.4511924809
3040,135046.66977743147
3041,240411.69127239808
3042,186168.6288332312
3043,275657.3301662075
3044,412946.4071037311
3045,330664.47496052476
3046,440750.70937997533
3047,352801.26107883797
3048,264597.4993742378
3049,360665.465812699
3050,249339.5480002393
3051,252908.16955332493
3052,253114.62662608555
3053,597402.314648834
3054,390758.68540066935
3055,428176.386214566
3056,291043.85941072786
3057,249661.12077323755
3058,329520.09333227295
3059,353130.0786042092
3060,343075.08190123015
3061,194515.51909808617
3062,406853.5060418065
3063,245512.80375897983
3064,186319.76597779457
3065,293210.09354904684
3066,271578.09442394675
3067,195685.1450587329
3068,291360.65830665274
3069,200333.6375490539
3070,321353.4056494459
3071,255870.55721152454
3072,336391.1018310737
3073,327141.0065064989
3074,309632.98532063654
3075,343741.1695459677
3076,360709.69290493836
3077,413070.082727209
3078,396167.5428377013
3079,240848.0952507415
3080,289623.3170038218
3081,411132.8416308331
3082,295681.6194960303
3083,122830.61088966226
3084,344225.13965484
3085,336416.97159982665
3086,399234.3757933177
3087,480810.9146607289
3088,312609.7455827693
3089,297536.2576747595
3090,199500.47970598482
3091,275551.20222256007
3092,427985.4566956791
3093,409107.09435579815
3094,247683.8129202723
3095,327423.45009597973
3096,189983.3254624214
3097,342301.8483408157
3098,291013.51918839244
3099,314554.3320438856
3100,343118.6978517453
3101,442174.38496004976
3102,195712.1225652502
3103,375285.1108451616
3104,359652.3707394545
3105,181224.63453545625
3106,290214.1078517528
3107,166770.2098352561
3108,268187.42318508204
3109,241187.25719505418
3110,534175.6354637471
3111,358564.54240376496
3112,386419.5368991379
3113,157185.4960062507
3114,411119.60123340477
3115,325601.5747707501
3116,234469.49938754717
3117,376656.070911543
3118,250444.42730949438
3119,419264.0247813373
3120,458984.3993649143
3121,364705.6390567098
3122,306684.8897795424
3123,415494.3242373388
3124,233980.33499892638
3125,214036.65198858787
3126,196231.78372061622
3127,209809.68192062402
3128,331977.1759131186
3129,307289.42018097936
3130,229288.98742729455
3131,359599.22717037285
3132,285892.04274609155
3133,188354.50070926148
3134,283126.66437715816
3135,279277.4292347081
3136,365225.7727953555
3137,238096.2344146004
3138,382967.0364208166
3139,316084.78955809947
3140,309314.1984670879
3141,613653.342581043
3142,291294.4064909296
3143,351400.2017702218
3144,333075.9555533214
3145,199621.317618199
3146,343882.5872770765
3147,83402.69181097706
3148,313045.91171614255
3149,411991.4098308489
3150,307808.8382756639
3151,211852.85067145154
3152,112055.25302690583
3153,254161.17744703
3154,225345.5319872887
3155,364917.1034654815
3156,201244.5602283932
3157,372941.3366600076
3158,421179.1140921761
3159,382172.82462057954
3160,279995.3841451716
3161,419801.9394849294
3162,601689.4279510989
3163,330358.87921038957
3164,664187.7160548086
3165,411769.36619903066
3166,196416.3270510029
3167,264819.03012937825
3168,298097.9330484436
3169,316873.4573243011
3170,302045.1653472008
3171,250779.62290724425
3172,249566.7649341475
3173,208060.01210735075
3174,287977.77057521313
3175,261742.9564220058
3176,166464.82543704307
3177,406739.33447102434
3178,312093.4531691275
3179,461159.65852202865
3180,436742.0808318002
3181,364147.43407113623
3182,416254.4119483107
3183,293820.7896713191
3184,295479.3836612012
3185,210674.14946803724
3186,156612.45454056168
3187,235757.16141383577
3188,253920.43248300187
3189,446049.5096550705
3190,131173.4146823413
3191,309686.22540373995
3192,351797.78346507496
3193,406273.36301710835
3194,186779.58957892374
3195,271036.6026903582
3196,508040.00135481317
3197,255063.49999830985
3198,241755.0246174481
3199,385501.95955961384
3200,297720.5490219794
3201,315834.1698514097
3202,255561.38452668913
3203,291086.8126165697
3204,157798.45513226243
3205,370563.7347153701
3206,238787.45010915794
3207,323150.7517322203
3208,234602.71406950636
3209,284120.58255690447
3210,313498.92994594056
3211,435072.0177620308
3212,231862.91401433968
3213,190998.22117596958
3214,358918.4067824389
3215,424934.44958134525
3216,309485.75043317524
3217,240177.86278969087
3218,284223.6469986057
3219,264786.6906912576
3220,399567.7408345202
3221,281076.88390599843
3222,203942.65201124895
3223,290713.7374488411
3224,317435.8940652346
3225,236630.27436885174
3226,350782.29748631065
3227,385220.9524453247
3228,232963.81286852236
3229,334090.49865894485
3230,306916.4698289721
3231,251479.0495696865
3232,313049.35114914493
3233,298348.13637034514
3234,302416.2633950297
3235,258188.24228459352
3236,302385.2356222027
3237,275943.9991012523
3238,249113.53299417027
3239,360878.4953737488
3240,345453.043718051
3241,265713.57224849245
3242,438213.62392073596
3243,384624.81355094945
3244,217621.67177254002
3245,189529.4161517925
3246,339878.3407455336
3247,233279.75060635217
3248,389504.35270538635
3249,255467.87646869698
3250,352329.95363431855
3251,451413.93289299397
3252,318317.4685109875
3253,262359.82877176476
3254,331909.21302927553
3255,291447.4168482788
3256,348944.0273849173
3257,295127.56757162826
3258,237459.50200857286
3259,499146.3211241621
3260,297545.2060783801
3261,543586.2048688021
3262,279011.6000771663
3263,304642.0335660254
3264,302327.94631030265
3265,249094.5698711286
3266,257640.851437716
3267,399060.9373821282
3268,227083.5631096157
3269,315891.5290029784
3270,459872.5427262487
3271,351439.2799883695
3272,203345.81656244877
3273,393758.79837666097
3274,303469.57406954176
3275,269939.8661728489
3276,251879.32820032307
3277,227076.67892740894
3278,269659.7285993649
3279,176966.23218975816
3280,187784.2524446965
3281,458989.4610147124
3282,330318.46848843124
3283,255842.41981704425
3284,276215.2976999192
3285,302639.6045394448
3286,145610.7012219509
3287,207348.78354330736
3288,172314.72123137832
3289,261921.59418067604
3290,421309.71490395674
3291,284307.13356721745
3292,453600.9061391533
3293,223262.71150908724
3294,228058.4241623606
3295,229761.917305719
3296,249444.99316664712
3297,138607.7090750801
3298,399005.49135869334
3299,321368.23184660345
3300,402099.94125491916
3301,281713.515200515
3302,240557.66425223098
3303,216135.9135829368
3304,504194.6907673426
3305,350204.58222763095
3306,471876.0301029705
3307,259964.19649709604
3308,170228.72828900456
3309,307090.7784991933
3310,293526.46704055334
3311,181553.98876887938
3312,256518.0535628823
3313,302041.59716969426
3314,273873.1492948163
3315,238454.52719051277
3316,314762.65725273936
3317,300429.6443637811
3318,126085.92529417794
3319,434641.2277251627
3320,297812.8214973681
3321,247576.89941814955
3322,464063.2963140931
3323,322383.2944713529
3324,240731.28069340656
3325,127707.88544082755
3326,214529.37483436777
3327,301360.55916201894
3328,410584.7298960567
3329,239275.4474557512
3330,223721.48524142895
3331,232751.07442973103
3332,366296.2219179089
3333,415404.53324186447
3334,289072.39367648633
3335,301035.8687833891
3336,270018.45734386187
3337,451618.05194754654
3338,330770.24409461225
3339,297217.76073635253
3340,229497.98626302404
3341,345615.74195928336
3342,230442.78295886828
3343,179951.5946587999
3344,496854.0964216918
3345,172749.15577323004
3346,268271.46937009867
3347,189249.74015944437
3348,354602.8497732715
3349,246510.2771153127
3350,453748.00170186424
3351,331197.89994730626
3352,396751.3770115296
3353,328791.42479855026
3354,244491.25169985997
3355,262358.00329057564
3356,218960.18405215617
3357,256450.26781493955
3358,417253.52986300434
3359,254791.59918013215
3360,493946.83371262427
3361,418153.2775256248
3362,345081.4653699549
3363,475404.2404577989
3364,215245.26488358807
3365,429345.25474242575
3366,456814.02048478246
3367,409669.7121046743
3368,241651.18634210192
3369,249850.50789017265
3370,227775.76699841564
3371,347400.25645154173
3372,436305.5518071667
3373,244849.87106550694
3374,176742.50112214684
3375,316786.14337277814
3376,235675.6771625292
3377,215444.8521960638
3378,217092.32489510282
3379,574817.3073619716
3380,254990.47092540824
3381,437438.5667037653
3382,281621.2939074875
3383,243596.64413725658
3384,306205.98422852135
3385,150931.11210872137
3386,255320.8834176812
3387,257699.62677983005
3388,451960.18470306305
3389,319480.732372702
3390,228574.99554426724
3391,379024.00885421364
3392,242881.6925398184
3393,280353.07772073586
3394,342332.8654994071
3395,230381.80516073422
3396,250868.97861543592
3397,463837.9788709154
3398,323841.0299619261
3399,358192.0738442945
3400,378236.65950312867
3401,423981.9235851983
3402,419315.900970388
3403,409172.6723226197
3404,449969.1093328767
3405,210913.17961700077
3406,241185.9032732514
3407,331007.88556597475
3408,214202.23846858254
3409,335039.1442577784
3410,230959.6736324088
3411,583695.7503068681
3412,287802.59527506056
3413,280516.2523943456
3414,315647.36051454564
3415,319050.6507983415
3416,272717.4726267833
3417,334813.1041471107
3418,175211.44270834915
3419,302914.8256518401
3420,284523.8596926171
3421,370138.37586192746
3422,350129.02545087883
3423,397310.7205020555
3424,221885.34791347405
3425,283411.79793070495
3426,232750.74329789708
3427,247966.39655564152
3428,372130.30348464655
3429,276514.1163711855
3430,294062.1367611391
3431,442066.5281574875
3432,256123.70911244443
3433,263884.5503405629
3434,267621.79666213045
3435,197082.6875178691
3436,239407.00064600594
3437,199142.81860648785
3438,407431.9871209028
3439,316873.519929647
3440,342906.156346765
3441,308731.63457337825
3442,374003.291794971
3443,328772.36746087886
3444,259864.80987543144
3445,309229.7044058386
3446,307366.5001678218
3447,347128.26138655224
3448,498173.7099455191
3449,244500.75081037325
3450,306182.4180738888
3451,170265.84684696986
3452,290854.9935831571
3453,289177.5965313991
3454,284478.2894011148
3455,251017.04884030085
3456,323272.0070925698
3457,289705.6644960366
3458,245667.19477783696
3459,199594.3001083798
3460,358575.20218393765
3461,197288.19887087992
3462,291079.1613846255
3463,217509.5019475838
3464,191107.62988797252
3465,216240.7484130744
3466,266618.6616049754
3467,274598.48312765756
3468,289223.7029754373
3469,281139.43674012925
3470,212376.88094320404
3471,192725.69161499702
3472,365101.51448089484
3473,193103.10011254885
3474,204237.1948218034
3475,427501.0701178721
3476,358504.5233506005
3477,338924.28841951943
3478,393828.1787705559
3479,366887.94947401475
3480,263979.84451955766
3481,298898.2968346832
3482,256391.1740450741
3483,271673.4945594654
3484,223840.5237951492
3485,215328.3737559755
3486,450493.5490852501
3487,265721.430911755
3488,283866.07588417944
3489,312732.59283479827
3490,506986.0101266937
3491,256818.9103185667
3492,216404.3410650352
3493,352949.1059253818
3494,264020.2529245537
3495,492801.1301329529
3496,219066.34705521326
3497,278890.23121952603
3498,281354.6189575451
3499,267440.71815000504
3500,465102.49283571093
3501,308904.09700845985
3502,321201.5442873741
3503,281956.1198226236
3504,394422.21223032015
3505,357189.026691681
3506,321633.750827907
3507,372489.74520141457
3508,300655.73997972894
3509,251251.4140448822
3510,265973.73686187004
3511,228440.2510296153
3512,399220.064001268
3513,265705.18799205794
3514,310431.0013832621
3515,331467.69487890624
3516,273175.9687177251
3517,429666.2048851277
3518,269252.1980928093
3519,177068.17447518837
3520,462556.21543578326
3521,279835.5847999605
3522,240728.9477967654
3523,369715.97242608713
3524,332682.0800213603
3525,268299.1425812082
3526,158252.00513427978
3527,331290.56818163017
3528,312393.3848396506
3529,297502.1561643963
3530,312309.00222947076
3531,293911.71697725484
3532,351791.34933700546
3533,334978.4392859883
3534,292120.00336750917
3535,377667.09866811533
3536,473118.8923533608
3537,421889.73335107195
3538,248075.60991274565
3539,312778.3742805001
3540,401087.8550781836
3541,274766.975439165
3542,388221.19868867734
3543,189292.1039041286
3544,345585.15686871274
3545,276988.2010966608
3546,435435.8294182654
3547,272991.7152739238
3548,507855.5437507399
3549,233488.3460435344
3550,303683.96628024854
3551,326632.5614755448
3552,223836.31323233063
3553,391356.35924034513
3554,297743.1112811399
3555,242625.56490511567
3556,246587.8696066495
3557,436790.26487294317
3558,243901.30106515466
3559,189928.05107629678
3560,336373.979461385
3561,287603.38621704536
3562,351416.3861773512
3563,235488.29277496508
3564,307098.8941842968
3565,273750.8588637664
3566,370043.28092549584
3567,298868.6348247448
3568,331547.7251884404
3569,384338.07079527306
3570,268846.3079450584
3571,327774.6980187567
3572,298175.90619822225
3573,206860.97988915443
3574,310106.76226432313
3575,275266.80035050295
3576,282071.8877515734
3577,361748.3205020564
3578,225100.38040704807
3579,245059.61863780848
3580,299391.01508619747
3581,277139.58448391757
3582,276590.8440498944
3583,282457.3243562329
3584,269618.499496271
3585,275576.170097704
3586,415737.0233163567
3587,340645.1735782381
3588,287203.46751240874
3589,266167.0554731764
3590,138240.65275336924
3591,416905.6921589635
3592,208461.96181296904
3593,315457.3024972631
3594,313723.8253962287
3595,351429.3966351838
3596,286051.65085810266
3597,393127.84731670783
3598,253263.68341369854
3599,402040.1688024491
3600,443167.83410717774
3601,250480.46715747745
3602,230062.6068531096
3603,320693.4468185848
3604,352506.00625061133
3605,267913.87208335445
3606,170655.4706294428
3607,376591.90829688805
3608,218591.6505516329
3609,314083.03607520217
3610,384483.62699781166
3611,373646.87934920716
3612,306302.4009449573
3613,247734.65356487513
3614,431676.75035760144
3615,283403.37645707885
3616,279196.4042750973
3617,546323.1287634617
3618,228375.38457182824
3619,284450.713354129
3620,311929.43274028244
3621,244911.41487122283
3622,223923.88385555497
3623,243093.3924227684
3624,328188.8901130286
3625,531331.3341062411
3626,223331.9752050414
3627,274216.2235167038
3628,275802.97024402034
3629,357680.4773242387
3630,315475.9649154342
3631,286941.6940688786
3632,438729.54671935155
3633,506386.894040799
3634,214932.95916961774
3635,291464.70642429683
